id,name,danceability,acousticness,liveness,loudness,speechiness,tempo,key,time_signature,label,language
1rh4kDY9T4fHVDum8Foi5k,AdiÃ³s,0.495,0.14,0.114,0.889276515,,,,0.024,Romantic,english
5oPUBUzrAnwvlmMzl1VW7Y,Breathe,0.679,0.0091,0.0388,0.878403052,,,,0.0498,Surprised,english
37miw1ff4zH0LDuFrBvZ4i,Sabes,0.597,0.537,0.127,0.864970167,,,,0.0251,Sad,english
7w6PJe5KBPyvuRYxFkPssC,No More Tears,0.346,0.00167,0.648,0.872061557,,,,0.035,Romantic,english
7wIYDzWW82O6Rc4vGuzjND,"I'm Not the Only One - Live from Spotify, London",0.455,0.861,0.685,0.840076946,,,,0.0491,Angry,english
3DkSirQyz93TaxZ0f0DloI,My Ex,0.411,0.754,0.137,0.862981318,,,,0.259,Angry,english
3ftHrCjsTUPLgI48m67byk,Plush - Acoustic,0.644,0.712,0.659,0.798490431,,,,0.0397,Angry,english
6FjAGZp7c0Z2uaL3eHkXsx,Turn Me On,0.57,0.869,0.114,0.80047928,,,,0.0344,Angry,english
1n7omixiROWs5q6xpWiQuL,Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz,0.793,0.163,0.0745,0.919011444,,,,0.104,Surprised,english
4NOZ35Dhucr6UlVyLOtktd,Dangerous,0.949,0.00437,0.0816,0.881011379,,,,0.0756,Surprised,english
67vYdAAM3oGsEImCRfbtsF,Times Like These,0.377,1.4e-05,0.241,0.916289003,,,,0.0899,Romantic,english
6yyrsrci6u2nreFlhXSy3J,Tus Ojos,0.853,0.0234,0.0323,0.830556552,,,,0.0512,Surprised,english
1dEy9Pl81QopSxNsPxXQxv,Stay,0.621,0.945,0.117,0.812428679,,,,0.0283,Angry,english
25GC50HslaaruyrKjdu0lP,Your Betrayal,0.569,8.07e-05,0.0883,0.906230641,,,,0.0747,Surprised,english
3A4FRzgve9BjfKbvVXRIFO,Sparkle - movie ver.,0.372,0.687,0.109,0.840843142,,,,0.0339,Happy,english
1gG5MoWK5SmHUcQPa2jxdP,Touch,0.606,0.032,0.402,0.911382087,,,,0.0978,Romantic,english
2QAwkI8L0UVBpjHJ6PwBzn,Passion Whine,0.756,0.327,0.0586,0.915033745,,,,0.0648,Sad,english
06L1apH8kLF47dbhZ4Zg9A,BREATHE,0.609,0.784,0.0825,0.840386684,,,,0.0376,Angry,english
1c0zagykmGPDYuxJeDqZhJ,World Hold on (Children of the Sky) [Radio Edit],0.738,0.074,0.0623,0.947181377,,,,0.0959,Surprised,english
1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,0.76,0.0542,0.112,0.853085977,,,,0.0323,Surprised,english
4CeE0LU1SkHshwHeMfPwqk,CHEER UP,0.548,0.139,0.0716,0.953995631,,,,0.125,Surprised,english
1AO5MeGsWdPLejY47pnYYy,Tras De MÃ­,0.64,0.0172,0.248,0.92209253,,,,0.0852,Surprised,english
61hJK3EfAd1LDk7x5OrCTc,Tu Recuerdo - MTV Unplugged Version,0.4,0.502,0.712,0.892781455,,,,0.103,Angry,english
56z2qI0gKcPthQF6l8AW3E,Bust Your Windows,0.683,0.538,0.0671,0.909116103,,,,0.0332,Sad,english
1pWYnQIlqxTh5bxuPmTG4E,Desde Esa Noche (feat. Maluma),0.78,0.171,0.0677,0.966075446,,,,0.0532,Surprised,english
0l3GEbH3CviUytD6iX4wzg,Right Thurr,0.866,0.15,0.0614,0.913289426,,,,0.253,Surprised,english
4M1lEbqPzlEw1JYWB6aE7K,Estoy AquÃ­,0.732,0.0307,0.0691,0.852336083,,,,0.0402,Surprised,english
0GRmh4ZlobfhvDE9L4CbOs,Off the Wall!,0.834,0.123,0.134,0.81228196,,,,0.333,Surprised,english
3cCxoOgfi6hgt8MNteuiiD,Fade,0.752,0.118,0.31,0.88348929,,,,0.0908,Surprised,english
5dqINJU28icQujnJU37BJS,Thunderstorm By The Waterfall,0.184,0.00356,0.533,0.627367872,,,,0.0681,Romantic,english
2p4p9YGwmJIdf5IA9sSWhm,STFU,0.822,0.186,0.215,0.859068827,,,,0.193,Surprised,english
169pWCmfvVazzcL4EXFPgL,You Know It,0.404,0.0352,0.146,0.930830426,,,,0.0978,Romantic,english
5dMKsEQSlR2ITYpScl7UMd,Remember This,0.572,0.434,0.109,0.874409051,,,,0.206,Sad,english
5lyslBBFXOiu2uB0sEdLSa,Forest Thunderstorm,0.142,0.0469,0.509,0.639529197,,,,0.115,Romantic,english
0hLObGB9xRjuRVasHehmLI,Truly Madly Deeply - Recorded at Spotify Studios NYC,0.675,0.826,0.136,0.74872029,,,,0.0374,Angry,english
3rLIv187BhjyweFe89SgLn,Somebody To Love,0.714,0.00249,0.298,0.892716247,,,,0.0259,Surprised,english
3FDrI0FLKzrYQiWxPhqV2W,Rollin (feat. Future & Khalid),0.754,0.45,0.224,0.904991686,,,,0.0849,Sad,english
6HK4YGOpZr1ost68QP3ul0,Ride Slow,0.737,0.632,0.104,0.810994099,,,,0.0785,Angry,english
3jS7bB0oXVOwGFZn3aE5NV,You Oughta Know - 2015 Remaster,0.665,0.21,0.452,0.85199374,,,,0.0576,Romantic,english
4fC5jw1TI59GH1emfN1wtk,Poles 1469,0.741,0.235,0.119,0.915017443,,,,0.0512,Surprised,english
7CTWqCb7LpbwCYawPGg9MZ,Join Us for a Bite,0.594,0.0475,0.107,0.885999804,,,,0.0369,Surprised,english
5KSJ9k1FYjFLnIRlJT2wF8,Tha Crossroads,0.679,0.0856,0.438,0.858954713,,,,0.0617,Romantic,english
3gJDgenxLephg09x86IxPs,TEMPTATION,0.775,0.397,0.874,0.891086042,,,,0.152,Sad,english
1LPGwuFgIzbJoShfDdw7MY,Youth,0.648,0.129,0.112,0.851537283,,,,0.0298,Surprised,english
3pEGNvJWWAfDSuUrQjEpEV,Fool For You,0.593,0.832,0.104,0.790714356,,,,0.0631,Angry,english
3IvcWWehbBcBR4YZxlGM9R,"I Like It, I Love It",0.643,0.0196,0.948,0.891754426,,,,0.0315,Romantic,english
1Ob94QesoxHSBrypyBbdfd,Shot Down,0.767,0.893,0.103,0.867643703,,,,0.0591,Angry,english
129lYDVKnWtlJc2PZJviuA,A Dios Le Pido,0.673,0.0683,0.0965,0.920022171,,,,0.0557,Surprised,english
2wxeIeofgy4AHaOhtePamJ,Miku,0.718,0.266,0.191,0.88062013,,,,0.0871,Sad,english
50N6EPhnmazJFkWvzqynhb,Downpoar,0.0,0.116,0.768,0.758599328,,,,0.0,Romantic,english
5PmVqECxxW8pix05pb5gjv,Thunderstorm In The Cabin,0.164,0.000945,0.426,0.581396107,,,,0.0943,Romantic,english
4X4eypK7U3nCtOegosnciD,Mi Historia Entre Tus Dedos,0.628,0.426,0.069,0.866698184,,,,0.0387,Sad,english
6jBNUlTbv3fyn5t4izsdMa,again,0.62,0.0427,0.337,0.908512928,,,,0.0354,Romantic,english
5p684vIzF5LOkmHL3I0tyM,"i'm in love with u, sorry",0.578,0.97,0.125,0.697662287,,,,0.0589,Happy,english
3MxJGBnYaP4yQYUv90HLqZ,Moments,0.474,0.0283,0.299,0.897639464,,,,0.0451,Romantic,english
4VgEM12OeaN3GyBV487Me7,Holiday,0.552,0.000143,0.888,0.922548988,,,,0.0342,Romantic,english
2koESjC2WBc6qmfg0dmTRt,Her,0.665,0.813,0.185,0.78955691,,,,0.103,Angry,english
4fxF8ljwryMZX5c9EKrLFE,Boombastic,0.867,0.242,0.316,0.714306674,,,,0.361,Surprised,english
13JyykwyYQ3T5QxxL34ukQ,chateau,0.667,0.0503,0.367,0.88420658,,,,0.0518,Romantic,english
1TPLsNVlofwX1txcE9gZZF,We Find Love,0.51,0.853,0.109,0.837354504,,,,0.0304,Angry,english
3L2kaKpmmsw3XMp031Xmc6,Miami Rain,0.265,0.161,0.457,0.721169835,,,,0.121,Romantic,english
6oYkwjI1TKP9D0Y9II1GT7,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",0.511,0.708,0.105,0.739020573,,,,0.161,Angry,english
2CgOd0Lj5MuvOqzqdaAXtS,Shelter,0.276,0.00293,0.184,0.904779759,,,,0.0579,Romantic,english
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,0.705,0.0132,0.0701,0.919321183,,,,0.0309,Surprised,english
6IBpFG2LU2udYofIuROp3w,Lost In The Light,0.597,0.793,0.111,0.834729875,,,,0.031,Angry,english
0r8iDf65NHgFgZOGLwj5r8,What Was I Thinkin',0.551,0.152,0.0999,0.8763979,,,,0.044,Surprised,english
33jt3kYWjQzqn3xyYQ5ZEh,Cheek To Cheek,0.663,0.706,0.1,0.740585569,,,,0.0914,Angry,english
3iOpiHDobxZO7S4p9Y2Fgu,Do It Again,0.347,0.0119,0.595,0.854960712,,,,0.0297,Romantic,english
2b4SSorCTQ2VzmllaeWuuT,YOU'RE THE ONE,0.824,0.0323,0.108,0.820596003,,,,0.332,Surprised,english
5pRElcsPZrgZXkoON2o5Go,Comatose,0.359,0.00116,0.349,0.940253008,,,,0.12,Romantic,english
5Uw7Dut2lZfexn3Y09swpf,Find U Again (feat. Camila Cabello),0.605,0.00548,0.204,0.861367415,,,,0.0316,Surprised,english
2OZwIKIoEMv8bQ4bGVwwRF,Danza Danza,0.443,0.281,0.605,0.852955561,,,,0.181,Romantic,english
6f5TuB9WtbA1g49A4DcMQ4,Be Alright,0.813,0.169,0.105,0.853134883,,,,0.0684,Surprised,english
6URlKrAIlJJwHnHxxXWywt,short kings anthem,0.9,0.0974,0.141,0.914740308,,,,0.107,Surprised,english
6T7xC3rDjOCkMkvcFVdu6Z,Fangs,0.69,0.416,0.252,0.829513221,,,,0.0627,Sad,english
1NxHgM5nOnmqi3KUVLbaIw,Leaving My Love Behind,0.409,0.65,0.0862,0.89928597,,,,0.0317,Angry,english
2425UlXvkIkAEJAtAd8ROm,Aunque no te pueda ver,0.594,0.612,0.1,0.836735027,,,,0.0303,Angry,english
6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,0.618,0.0292,0.325,0.845424016,,,,0.0372,Romantic,english
66dQdXAbtuPdSasezCQVZE,SUMMER,0.497,0.847,0.119,0.878191125,,,,0.0257,Angry,english
6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),0.686,0.71,0.166,0.808548792,,,,0.15,Angry,english
7Adzy6kc6H1Da4wBVZ1XLN,Sunshine,0.762,0.0942,0.115,0.87543608,,,,0.0951,Surprised,english
3nuFetWG4SIUiQ5a7ZIpqi,Sunflower Feelings,0.824,0.754,0.126,0.738580418,,,,0.0953,Angry,english
1IlJpEiMt4nuLr3cWFQUxa,La Botella,0.752,0.193,0.0772,0.905774184,,,,0.0415,Surprised,english
3ibR3fiO0okIyc0lCqULHX,Feliz Feliz,0.809,0.0675,0.0897,0.870317238,,,,0.0331,Surprised,english
4TZdeM7zelZGz6JPrXSEZ1,Moonlight,0.633,0.42,0.048,0.858481954,,,,0.0284,Sad,english
5y2TuOFgwlpztHlqENHQOE,golden thing,0.375,0.897,0.0952,0.786394314,,,,0.0409,Happy,english
36YCdzT57us0LhDmCYtrNE,Rockinâ€™,0.738,0.0133,0.0821,0.887695217,,,,0.206,Surprised,english
5GpAhJpbHvUi6gY6RG15Ze,Welcome to the Rodeo,0.69,0.128,0.0927,0.908072772,,,,0.284,Surprised,english
2MnKininlD8bY9ggRNSJ37,QuÃ© Precio Tiene el Cielo - Salsa Version,0.42,0.248,0.078,0.901633465,,,,0.0647,Sad,english
5m7on0zpnmeAXy72ANrmfU,Bad Girlfriend,0.504,0.00298,0.187,0.934808125,,,,0.0529,Romantic,english
3i6qNxyVgIdUZTTi5m25EM,Bitch,0.617,0.0112,0.0523,0.881076587,,,,0.055,Surprised,english
3lJwIAfeWtnNRbJXWbIHKD,A quien tÃº decidiste amar,0.593,0.0303,0.0899,0.852091552,,,,0.0303,Surprised,english
0tNuJpBgtE65diL6Q8Q7fI,On & On,0.762,0.0396,0.256,0.808206449,,,,0.158,Surprised,english
4ycLiPVzE5KamivXrAzGFG,Fuck You,0.69,0.129,0.136,0.88373382,,,,0.0566,Surprised,english
2CMXO9bnTzOss5Fc6LhND2,"Y Si Te Quedas, Â¿QuÃ©?",0.717,0.862,0.121,0.880717942,,,,0.0424,Angry,english
5G6Nf4Ytk3dzxnhfP2AhKR,Ocean,0.58,0.841,0.129,0.848847445,,,,0.0303,Angry,english
47TqCCnEliDp8NRDyIQoQq,You Make Me Wanna...,0.761,0.0359,0.0945,0.854602067,,,,0.0539,Surprised,english
6sSFbKl9oQ7ToYxBeTQZvw,At Dawn,0.622,0.996,0.0902,0.57208764,,,,0.056,Happy,english
73FDJgnjt6ZcxoiavN6XrS,Slow Down (with H.E.R.),0.683,0.0409,0.0935,0.879919142,,,,0.0789,Surprised,english
1QWxddJmOhQb1vDdyTipMR,BTS Cypher 4,0.817,0.00533,0.0551,0.906475172,,,,0.084,Surprised,english
5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME,0.36,0.296,0.129,0.805320987,,,,0.0528,Sad,english
626lrZfNIlthgrUfjvRYrh,Stigma,0.583,0.148,0.139,0.887548499,,,,0.0846,Surprised,english
0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,0.391,0.0177,0.276,0.877098888,,,,0.0518,Romantic,english
3CRtbOoAP82y0VbPO5j1ft,Too Sad To Cry,0.496,0.843,0.114,0.816210753,,,,0.0361,Angry,english
5Ss6DqCldgTmIo6BekVOJT,You Say I'm in Love,0.625,0.438,0.192,0.706106746,,,,0.0537,Sad,english
4AtzZyzf00fxAaJO2LyXiO,For The Last Time,0.843,0.0797,0.0944,0.821150272,,,,0.541,Surprised,english
35Ki1lvKPC2sFBD3GmKdRG,Televised,0.591,0.000729,0.127,0.851586189,,,,0.0444,Surprised,english
420JGkyLfLUZcgBHKiIK9v,45,0.446,0.0022,0.189,0.90486127,,,,0.0262,Romantic,english
3V1H6liHwCDcWeqdPJabOM,Wicked Game - Acoustic; Live,0.561,0.644,0.67,0.826970102,,,,0.0284,Angry,english
1I93YiKgu2P5pwprWmziPI,Up All Night,0.606,0.023,0.101,0.942551596,,,,0.055,Surprised,english
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),0.648,0.0142,0.648,0.907779336,,,,0.306,Romantic,english
4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It,0.842,0.428,0.0989,0.892096769,,,,0.0437,Sad,english
1arJHhz6TxMV50SNvSmGnV,Ecuador - Original Radio Edit,0.591,0.00223,0.396,0.866681882,,,,0.0354,Romantic,english
1TDk2Jmi4dVZhm2dum3Jim,Cochise,0.452,0.000519,0.0592,0.898780607,,,,0.0613,Romantic,english
0eVborSuxUeSg0meWYd9dZ,Soldadito marinero,0.718,0.132,0.0686,0.835707998,,,,0.0314,Surprised,english
7GmiJVBAzWNikX5VkNQg85,"Hawaiian Roller Coaster Ride - From ""Lilo & Stitch""/Soundtrack Version",0.702,0.314,0.0669,0.816292263,,,,0.0285,Sad,english
4k80K0b6KZ2QjAYkXON7q6,Blow Me (One Last Kiss),0.597,0.000145,0.282,0.929966418,,,,0.044,Romantic,english
6PsISpFaCEKwysPfwO9SfC,Cute Without The 'E' (Cut From The Team),0.402,0.0394,0.0745,0.906230641,,,,0.0466,Romantic,english
003FTlCpBTM4eSqYSWPv4H,"Swing, Swing",0.553,6.48e-05,0.0385,0.882641583,,,,0.0318,Surprised,english
7E2DqvnVtbIrFrL5X6YH9Q,Beer For My Horses,0.717,0.368,0.0495,0.891249063,,,,0.0473,Sad,english
4yyg2J2uXOjCtCyT64984C,Ends of the Earth,0.555,0.274,0.254,0.836832839,,,,0.0301,Sad,english
7gQ5c5HY6zMsIck6QLY9dJ,Hurricane,0.757,0.0398,0.0798,0.911903753,,,,0.0701,Surprised,english
5cxp9kjCFyJwzv3lzeX7ku,Inside the Fire,0.463,0.000233,0.0906,0.873300512,,,,0.0704,Romantic,english
49BRJ7mvUjmT7zYYq64Z2d,Guatauba,0.805,0.00849,0.0378,0.880913567,,,,0.224,Surprised,english
0U372D2pbraSnrTFxSYlNj,No More Sad Songs (feat. Machine Gun Kelly),0.709,0.0782,0.306,0.920527534,,,,0.046,Surprised,english
1upQiytDIEZfl9ItruoXuC,"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",0.204,0.927,0.0954,0.586156304,,,,0.0487,Happy,english
1GrikfH0jDejDvrxo84n4P,Together Again,0.873,0.078,0.104,0.832349777,,,,0.103,Surprised,english
32xx0fAv3CIeGmNaWTHvEF,Heebiejeebies - Bonus,0.765,0.423,0.108,0.853803267,,,,0.152,Sad,english
6HjF1gzVEZMb4GplnGl9B3,"10,000 Hours (with Justin Bieber) - Piano",0.426,0.765,0.117,0.87193114,,,,0.0312,Angry,english
1HHeOs6zRdF8Ck58easiAY,Alejandro,0.623,0.000397,0.375,0.870040103,,,,0.0462,Romantic,english
3izNaTiYdotdPL0Bs76JqO,My Girl,0.652,0.0353,0.108,0.859916534,,,,0.033,Surprised,english
2yGNkkwU2iT0doFxkxhcXH,Tengo Que Colgar,0.779,0.111,0.0992,0.886994229,,,,0.0329,Surprised,english
5V3eOL0Zyb3OqhwOmFRvyO,åœ°çƒä¸Šæœ€æµªæ¼«çš„ä¸€é¦–æ­Œ,0.57,0.373,0.193,0.869176095,,,,0.0281,Sad,english
595CZH0N7pnCKjF4lmcilR,Heedful Pink Noise,0.0,0.914,0.108,0.667421995,,,,0.0,Happy,english
5JFLXnWbJ0gsLFalPc5vpH,Lo Grande Que Es Perdonar,0.629,0.178,0.385,0.92623325,,,,0.231,Romantic,english
2FDFz5TuYlpP180AUicAcl,Aca Entre Nos,0.407,0.529,0.137,0.86953474,,,,0.0628,Sad,english
4vsAUbPb6q9FpC4AGBFdVh,tomorrow tonight,0.32,0.134,0.108,0.848048645,,,,0.0994,Romantic,english
3dY8y3uZXX0UpDDal2dLhO,"Nails, Hair, Hips, Heels",0.934,0.334,0.0854,0.836506798,,,,0.13,Sad,english
2xyBvir9n474qfsOkxXMgx,Flex,0.75,0.478,0.166,0.887336572,,,,0.282,Sad,english
2PJhATOD9dWsevezmfjoMA,Nowhere To Run,0.809,0.678,0.0865,0.865051677,,,,0.219,Angry,english
0nMqu5vN44GNv8UOQxmBJK,Malibu 1992,0.559,0.0644,0.173,0.852694728,,,,0.0414,Surprised,english
4bdJHQp90ymjEIkkYhcENB,Dat $tick,0.923,0.104,0.126,0.836816537,,,,0.0468,Surprised,english
53yTYusPQJ1AApL1hi0Dnc,"Sunrise, Sunburn, Sunset",0.471,0.193,0.196,0.941117016,,,,0.0597,Romantic,english
6jT3etAOkvMUw0zsEw5QnR,Romeo & Juliet,0.609,0.664,0.328,0.750986274,,,,0.0712,Angry,english
6tASfEUyB7lE2r6DLzURji,Club Tropicana,0.658,0.0291,0.651,0.827377653,,,,0.0521,Romantic,english
6efkcs2aUBMFKxl0cl2JWQ,Wild Irish Roses,0.639,0.554,0.3,0.794936585,,,,0.544,Angry,english
65mPCrY32YMQlBnmWVrKNa,shut up,0.821,0.296,0.0683,0.907534805,,,,0.0468,Sad,english
5TueyPDnDMPSRdQd7VYooI,La Puerta Negra,0.698,0.315,0.288,0.831632487,,,,0.0331,Sad,english
75nZ4W6quZhI55LKiqCXWh,By and By,0.584,0.796,0.115,0.848016041,,,,0.0258,Angry,english
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,0.82,0.111,0.257,0.795882104,,,,0.0321,Surprised,english
1R8kvV2AgNPCA2Pp4Im1Ao,Baby Hotline,0.74,0.377,0.328,0.816390075,,,,0.0352,Sad,english
57m2Kve0xnAgYVAPxMLKHS,tear myself apart,0.478,0.162,0.119,0.865475531,,,,0.0305,Romantic,english
6q2o9X258gjlYtLL7WQpr5,In the Forest Rain,0.152,0.184,0.598,0.64728897,,,,0.0804,Romantic,english
4EbAftNM732UGLF8gmIIsX,Mi Santa (feat. Tomatito),0.739,0.592,0.116,0.887776727,,,,0.0516,Angry,english
2N4idqj9TT3HnH2OFT9j0v,Still Beating,0.709,0.581,0.151,0.806494734,,,,0.0417,Angry,english
1KtD0xaLAikgIt5tPbteZQ,Thinking About You (feat. Ayah Marar),0.725,0.00262,0.0958,0.917560562,,,,0.0396,Surprised,english
6ZSO7kPn8IMJFymyticbJO,Gold,0.6,0.615,0.134,0.825812657,,,,0.344,Angry,english
6WKk8l8EXiwPBYlmSlhZWx,Therapy Session,0.704,0.275,0.401,0.868540315,,,,0.156,Sad,english
2I12vOWeJU5ayhr6ha6esf,O Pana!,0.8,0.0206,0.198,0.871507287,,,,0.115,Surprised,english
2OBot5OpoT4deri6VkYCyW,Bussin,0.858,0.45,0.0884,0.831078217,,,,0.208,Sad,english
0tK5Zvy4HttHXp9ldVm0EV,Deep Rain,0.0,0.169,0.814,0.542189691,,,,0.0,Romantic,english
630KfcYRsZU0QqVbzAeQJa,White Noise: Refreshing & Clean,0.19,0.938,0.11,0.463564931,,,,0.0889,Happy,english
1kbGCuCsD7ZhCOYkm8Bnts,Can't Take My Eyes off You,0.525,0.941,0.356,0.734602719,,,,0.0427,Angry,english
0y8UKPyJOluqIuacosTKEv,Monster (Dotexe Remix),0.578,0.416,0.0869,0.886032408,,,,0.0878,Sad,english
7H3ojI1BsVy0dEJENqMt1k,By Your Side,0.653,0.0849,0.0693,0.807391347,,,,0.0297,Surprised,english
5egqKwgK5r5rvGD1LrtR7J,Points of Authority,0.512,0.03,0.0994,0.914772913,,,,0.212,Surprised,english
57i3M29DWoo7RDk0Tf0LZG,Daylight,0.57,0.102,0.178,0.897916599,,,,0.0323,Surprised,english
2nBI3iWLhupR7LyAJ5GGkE,Champions,0.692,0.0623,0.873,0.937693587,,,,0.0876,Romantic,english
1ysAvOdJgUjc6CqOQxepaz,Money Made Me Do It,0.734,0.305,0.0659,0.871980046,,,,0.16,Sad,english
3AHqaOkEFKZ6zEHdiplIv7,Tokyo Drifting (with Denzel Curry),0.708,0.0816,0.102,0.844853445,,,,0.0496,Surprised,english
3gV0E3N4uOcoNsbxLkGWkp,"sincerely, yours",0.605,0.8,0.141,0.793893254,,,,0.0509,Angry,english
2lpygKqzPFtItQ4ss3cgfb,Cinderella (feat. Ty Dolla $ign),0.545,0.235,0.345,0.866062404,,,,0.047,Romantic,english
66PlhdEfyutLRYDVzJy9Rs,Drip Drop Sleep,0.262,0.155,0.434,0.719050569,,,,0.0635,Romantic,english
0KAqMRUSZwzG3dZLdDA4eH,Antologia,0.839,0.5,0.0786,0.797838349,,,,0.0308,Sad,english
4pN5YIDWSJ4G3Kpl1oEHDZ,Warm Forest Rain,0.118,0.138,0.371,0.690848032,,,,0.0464,Romantic,english
3bgRHchoi3xqrqumvMC4tV,Smooth Rain,0.0551,0.201,0.412,0.485474879,,,,0.0662,Romantic,english
0Zh3tKIphLOvQux4dA6PFZ,Mama,0.236,0.0136,0.0948,0.893889994,,,,0.0939,Romantic,english
5gx2E5aIXMRBellPZW1up5,"Pills & Automobiles (feat. Yo Gotti, A Boogie Wit Da Hoodie & Kodak Black)",0.82,0.119,0.232,0.897949203,,,,0.182,Surprised,english
2INqEk4ko5AsGVLBsiKiQe,Audi.,0.793,0.0214,0.0964,0.81427081,,,,0.136,Surprised,english
07WLrVRWqGSg3NG3K5B9FC,Monsun Rain Fall,0.193,1.54e-06,0.378,0.627058133,,,,0.139,Romantic,english
0ASYuzPsTBA6ZmIsuvNZby,falling down (feat. shiloh),0.783,0.909,0.326,0.715855368,,,,0.285,Angry,english
0b53GyMOfBCt5L6bh0CH3f,Las Mil Y Una Noches,0.897,0.434,0.0912,0.873822177,,,,0.0302,Sad,english
2nr9WZdKntw9a5muEC3gOk,In My Head,0.577,0.168,0.106,0.757474487,,,,0.0323,Surprised,english
3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,0.871,0.296,0.0912,0.847298751,,,,0.253,Surprised,english
3i6U2dV99NasmPvshyoYpx,Dock Rain,0.156,0.135,0.8,0.595350657,,,,0.0648,Romantic,english
4YO9aERidTIRtBG225jr0l,Perfecta,0.656,0.591,0.066,0.880978775,,,,0.0342,Angry,english
3ZiuxcBeRanTjfHzVBuuQe,Would You Be So Kind,0.662,0.158,0.126,0.821280689,,,,0.204,Surprised,english
60xaS8mYBKUW4VQQ666N0T,All Night (feat. Knox Fortune),0.704,0.0358,0.151,0.884728245,,,,0.195,Surprised,english
1eKvw144NYPlDjR0wQoGLW,Where's My Love - Acoustic,0.554,0.892,0.107,0.793518307,,,,0.0281,Angry,english
7mpoOB5YMpPnbllsALgSfr,Flexin',0.605,0.113,0.305,0.883538196,,,,0.317,Surprised,english
3hQCHzkE5oSA3F1xM8bpcM,Hustlin',0.502,0.0848,0.0675,0.860356689,,,,0.3,Surprised,english
5gUoppDphfYsIiguGr5drh,Todo Me Gusta De Ti,0.64,0.176,0.0769,0.884125069,,,,0.0362,Surprised,english
6G7URf5rGe6MvNoiTtNEP7,The Downfall of Us All,0.589,0.000256,0.327,0.902807212,,,,0.0666,Romantic,english
3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,0.467,0.365,0.0982,0.859851325,,,,0.031,Sad,english
3707IBa4HnS3zDDoWfeUBl,I Warned Myself,0.488,0.562,0.161,0.791187115,,,,0.297,Angry,english
2X9fsxb6O6bYEopJYmUbNC,Gold,0.711,0.261,0.104,0.85135796,,,,0.036,Sad,english
2I9foKseoFQh07p6sD2voE,Many Men (Wish Death),0.653,0.0153,0.131,0.930357667,,,,0.354,Surprised,english
6lJl03rkDmbmP5dtmY7MiI,Ice Me Out,0.864,0.0592,0.0837,0.823856412,,,,0.52,Surprised,english
5LTdRSQOg63EazLbKZbWn2,My Type (feat. City Girls & JhenÃ© Aiko) - Remix,0.925,0.00782,0.109,0.923315184,,,,0.201,Surprised,english
0W95eMaAxNVYTquOsXXkC5,"Female Energy, Part 2",0.539,0.0143,0.174,0.842147305,,,,0.0293,Romantic,english
0FtuxFKzjbVCQAA3UQZXll,Crush,0.756,0.341,0.103,0.845717453,,,,0.0996,Sad,english
0HLWvLKQWpFdPhgk6ym58n,Who Says,0.584,0.267,0.36,0.764419158,,,,0.0287,Sad,english
3Z1kZKYfRC8iRXnYeC5sCJ,Everything Has Changed,0.624,0.36,0.311,0.868002347,,,,0.0287,Sad,english
7cLm450e9XaPrEZTSTsfwU,it's not u it's me,0.776,0.0204,0.078,0.873479834,,,,0.125,Surprised,english
4Z9cAwlkruSbWblPBthygg,10 Feet,0.678,0.466,0.263,0.85262952,,,,0.183,Sad,english
2D52zjCyqEIQa221lhw6uk,This Is War,0.402,0.0663,0.233,0.892373904,,,,0.0579,Romantic,english
5e90dsXJMBw9ndBRiKP1ZA,Problems,0.64,0.000144,0.103,0.862736787,,,,0.0271,Surprised,english
36y5E5cxFbz6xU8UqT7Iv7,Love Myself,0.612,0.602,0.0866,0.8851684,,,,0.0437,Angry,english
77KMttn3Lic7ZQKDlPqp8v,INTRO,0.862,0.0342,0.204,0.852613218,,,,0.242,Surprised,english
51c94ac31swyDQj9B3Lzs3,Change (In the House of Flies),0.269,0.000249,0.118,0.902367057,,,,0.0854,Romantic,english
47No93LxERvV6MtOAmQzHS,Ignorance,0.522,0.00109,0.0387,0.935003749,,,,0.095,Surprised,english
6glsMWIMIxQ4BedzLqGVi4,"So Fresh, So Clean",0.725,0.0281,0.099,0.849254997,,,,0.332,Surprised,english
2BuJrxYKhYky20dQqTlobO,skeletons,0.719,0.296,0.108,0.769749927,,,,0.0754,Sad,english
