id,name,danceability,acousticness,liveness,loudness,speechiness,label,language
0XrdmS3UeYVV40Uqsun5Ua,Neeve Neeve,0.742,0.502,0.106,0.703118659,0.0323,Chill,Telugu
1GVD5iWVKqqpGdM3pkcUEZ,Gunde Jaari Gallanthayinde - Club Mix,0.769,0.25,0.211,0.747198202,0.0521,Cheerful,Telugu
419F6qrjqCnsD65wMRLl0y,Na Peru Chakram,0.775,0.2,0.341,0.698810602,0.28,Energetic,Telugu
1u6WgrQ6lewJOk47CM3BR7,Koncham Karanga,0.641,0.144,0.286,0.696687791,0.0562,Cheerful,Telugu
4HH9IURa8jS40uytQ1vLvo,Rangeli Holi,0.802,0.112,0.12,0.759591671,0.123,Cheerful,Telugu
02Q3v1nOY9lNPPdZEcFp6u,Sony Cell Phone,0.864,0.101,0.393,0.705959479,0.136,Energetic,Telugu
4vFYVcfZoP1IjPtcq74anI,Sude Sude,0.795,0.0435,0.055,0.720413324,0.121,Cheerful,Telugu
6iR5loHbftRsAmXPuKMdJK,Love Me,0.843,0.0649,0.119,0.702275778,0.0359,Cheerful,Telugu
43DKr3TCXmKLnSFlVli306,Dhadak Dhadak,0.771,0.00646,0.105,0.789342241,0.0457,Cheerful,Telugu
7aOzyCCL7doLribDpC6lUt,Ameerpet,0.502,0.0548,0.521,0.677332751,0.109,Energetic,Telugu
6T4MMhQACIDpqEaYkuINVC,Gundello Vaalava,0.622,0.425,0.524,0.6709331,0.1,Energetic,Telugu
7eGW1rSA4YLvCxKot2o2BN,Dhindhirana,0.576,0.617,0.103,0.711422595,0.172,Chill,Telugu
7bYZcgWqCoRULUQqvKysM9,Innallu,0.65,0.236,0.182,0.703462055,0.0613,Cheerful,Telugu
2cS0Aumreb2brZqtFmBAhl,Kotaloni Rani,0.735,0.052,0.291,0.711890863,0.194,Cheerful,Telugu
5RifUpwNAIsAAuAr628vH7,Music Bit (Thillana ),0.533,0.39,0.239,0.67520994,0.0595,Chill,Telugu
6UaVWyT4hYDGh4AVzfAzVF,Olammo Olammo,0.532,0.111,0.649,0.715075079,0.369,Energetic,Telugu
0A1FTU98RIFEmRyvNrFNFt,Ek Niranjan,0.657,0.107,0.038,0.757968345,0.111,Cheerful,Telugu
4QdALUGycjCaXbnX9BPEAf,Gundello,0.828,0.212,0.0933,0.834514407,0.0668,Cheerful,Telugu
6TSVpvJpxIc8R3OEgW4kUm,Evarulerani,0.688,0.612,0.0974,0.694939594,0.0688,Chill,Telugu
1ov2PgxunEIe0ZoBE1DgpC,Mahammari,0.809,0.214,0.164,0.753535417,0.0835,Cheerful,Telugu
1AW8lGeOy6gMH6bWjGzglM,Narthana Thara,0.855,0.113,0.0423,0.751443824,0.161,Cheerful,Telugu
0atxnXXJT8QcA3MZ9gLN0b,Lets Have Some Fun,0.75,0.0309,0.342,0.793712734,0.0319,Cheerful,Telugu
02aW7nw8VcQgyEhFPgYD8q,Aasa Aasa,0.811,0.141,0.112,0.758061999,0.0612,Cheerful,Telugu
14qloJ44hHrMWBimiPvDxf,Nuvvila Nuvvila,0.626,0.686,0.115,0.754565604,0.0329,Romantic,Telugu
3BogRUm7idwNkOe6TpUUum,Despo Rado,0.919,0.433,0.328,0.792744982,0.363,Chill,Telugu
1AmlZ3dQc5VQOVYm7HIktw,Itu Raava,0.557,0.642,0.0848,0.716823276,0.0273,Romantic,Telugu
20d5b2SWLDgJll2s5YPRwT,Chitti Thalli,0.519,0.949,0.104,0.534573721,0.0341,Romantic,Telugu
3UjDJ8yxnfKyLZsL4CZvK0,Ilaa Ilaa,0.657,0.344,0.247,0.770455468,0.0333,Chill,Telugu
65NtrSBVyKJGmUVa7shUqR,Malli Malli Rammani,0.626,0.633,0.145,0.609090625,0.0539,Chill,Telugu
332nLNRIsVfGlWN53nsNua,Roju Roju Ninne,0.758,0.0751,0.175,0.683451441,0.0384,Cheerful,Telugu
75vq5OzxG9AAzedifVrVH7,Jigibigi Chilaka,0.804,0.246,0.266,0.690100834,0.235,Cheerful,Telugu
5Pp4kMggmvq6c5rwbW0A84,Sooryudu Evarayya,0.647,0.75,0.428,0.696625355,0.0315,Romantic,Telugu
1XhjQ5QtEXuoeh9s1VatZO,Jama Chattuki Jamakayalu,0.867,0.571,0.341,0.73199513,0.704,Chill,Telugu
640xZHMixn2d6cPE0pTmMX,Malli Malli Rammani,0.671,0.86,0.124,0.600693035,0.0324,Romantic,Telugu
12XvpasXuOu7LoV5XFyeiB,Nandamaya,0.527,0.502,0.532,0.767958043,0.11,Energetic,Telugu
6xDYvBidHa6LVwdErIyhAw,O Baby Naa Lokam,0.888,0.0756,0.388,0.708987607,0.0619,Cheerful,Telugu
17Y5cPmV8QYCwiNyhfQXcK,Tongi Tongi,0.81,0.363,0.0951,0.673274436,0.109,Chill,Telugu
0yX1yti6A2eYpUsPJcelbY,Manasuna Nuvvele,0.653,0.673,0.164,0.656791434,0.209,Chill,Telugu
36jfvIHRsgV23XDiBd87Sj,Sukumarudu,0.707,0.635,0.0803,0.763181719,0.115,Chill,Telugu
2vTpEq636Ves4RbtQdcg1k,Manasuna Veyyi,0.675,0.0855,0.113,0.571285861,0.0336,Cheerful,Telugu
3pM5vPO13jff3oV0fvNPgV,Tongi Tongi Club Mix,0.737,0.0365,0.157,0.667717666,0.076,Cheerful,Telugu
1drTGSf3EnqQZhHTYeO1po,Dolare Dola,0.807,0.0461,0.673,0.817844098,0.0732,Energetic,Telugu
7KIyZCYhIekzV9QErfHxlk,Ninnu Chusina,0.755,0.399,0.129,0.81697,0.0345,Chill,Telugu
3eGYPTgIXr2H32Ab9tBIym,Lovely Lovely,0.869,0.366,0.111,0.770830081,0.0608,Chill,Telugu
7nCAZ2eXLckpYLxdSUTBES,Nenunnadi,0.627,0.0506,0.192,0.741017076,0.0256,Cheerful,Telugu
6ZRGjVakckpPlWLXeTqtEN,Evo Evevo,0.883,0.391,0.0772,0.781194393,0.0611,Chill,Telugu
0UJjBUjPcZOmcpbnPESSsO,Dum Dum Dolu Baaje,0.844,0.168,0.33,0.763212937,0.223,Cheerful,Telugu
1t6VrL60yV1ZQtELsUvvqx,Tolakari Chinukai,0.885,0.0976,0.134,0.693035307,0.109,Cheerful,Telugu
1jFdzgGwOLWC8851A0YE1v,Nuvve Nuvve Naa,0.673,0.603,0.0802,0.769019449,0.05,Chill,Telugu
620lUzmCGDyWTFri9XI4y3,Chirunavve Visirave Remix,0.756,0.0981,0.115,0.73271314,0.0514,Cheerful,Telugu
0pkOiQM8RpNG0DmjiYOiha,Vellake,0.85,0.0651,0.238,0.743701808,0.0575,Cheerful,Telugu
025dWOQok0NdZmx297N3wi,Nakkallo - Female,0.647,0.148,0.0795,0.787687697,0.0401,Cheerful,Telugu
1WgSRWGCBEUXcBwcKE2toc,Adhirindhi,0.793,0.351,0.13,0.738675741,0.222,Chill,Telugu
010pagh3UslX2lyCP2Gy9z,Koncham,0.899,0.0329,0.238,0.768644835,0.0686,Cheerful,Telugu
4wmbCE1sqEXXG4Baxn9e4r,Basic Ga,0.721,0.00879,0.0803,0.71463803,0.0607,Cheerful,Telugu
2L73dsRDHZfpuOQXO5duQT,Nakkallo - Male,0.704,0.351,0.216,0.764680174,0.0308,Chill,Telugu
163UqNcceWbcMZe7uXEWpJ,Adhirindhi-Remix,0.734,0.0162,0.102,0.777136078,0.211,Cheerful,Telugu
42JI4hVOPLwQ0J7WOfIieR,"Naa Madhi (From ""Thiru"")",0.799,0.486,0.0484,0.794399525,0.0367,Chill,Telugu
548VhmAhtRb8g4agXrqvCM,"Megham Karigena (From ""Thiru"")",0.623,0.248,0.0985,0.775512752,0.068,Cheerful,Telugu
6AifZCIe09p6O0Vyp0EJBb,"Oo Shivangi (From ""Thiru"")",0.675,0.0821,0.347,0.866949708,0.198,Energetic,Telugu
5YlZvHLveTeFWrVoI1F6tQ,"Life of Pandu (From ""Thiru"")",0.494,0.134,0.307,0.763119283,0.0595,Energetic,Telugu
1jfpL95gwUMTPd9R3wdvaF,Rang de,0.904,0.153,0.09,0.698311117,0.0493,Cheerful,Telugu
6VyfGTdfsEzQ5vJVPk5wjs,Chali Chaliga,0.711,0.634,0.153,0.781600225,0.0527,Chill,Telugu
7aU0jw2fYff4IWlVpG7oMq,Life Is A Rainbow,0.46,0.113,0.931,0.827896232,0.273,Energetic,Telugu
6vm0nZ6pJopYFZG0p1QbYI,Rangu Rabba,0.891,0.215,0.0706,0.724346767,0.105,Cheerful,Telugu
0eezdJiBbRDAAQYJajLK6e,Kottu Kottu Kottu,0.559,0.103,0.216,0.662473075,0.419,Cheerful,Telugu
5GekGUEQIYzaq2fASUYxKI,Rangola Hola Hola,0.847,0.0988,0.189,0.74267162,0.0912,Cheerful,Telugu
2pocoB3xjMiAwxuS2zvwXn,Holi Holi,0.727,0.065,0.216,0.903724284,0.204,Cheerful,Telugu
3tRxJjh3m00FQdpNBzACvK,Sande Poddu Megham,0.347,0.706,0.858,0.810008429,0.212,Energetic,Telugu
5WhHNuEG32x4F3nYquEivc,Dil Diwana Main Hasina,0.667,0.317,0.282,0.737489464,0.0483,Energetic,Telugu
1zGfwTtuzxT4mAZeWkFwyF,Rangeli Holi,0.802,0.112,0.12,0.759591671,0.123,Cheerful,Telugu
0L8NhFFU9z9pkBQfpqLIwD,Holi,0.794,0.348,0.937,0.773077764,0.145,Energetic,Telugu
2MAMR0rmq3UrMGsiyxCJmP,Ekasekatatha,0.941,0.0822,0.129,0.742203353,0.0938,Cheerful,Telugu
4njLacnCyEKZV8NgwSwfLh,Harivilli - Holi Song,0.852,0.117,0.304,0.874192239,0.127,Cheerful,Telugu
3US9kJuZFY26WxgInUVZYI,Diwali Holi,0.746,0.0283,0.146,0.781537789,0.0414,Cheerful,Telugu
3MXeXPSqGt7p2WpxLhfpRV,Aata,0.793,0.0493,0.0799,0.667717666,0.123,Cheerful,Telugu
1zZGsLs2VOqbKvLf7XruBm,Hoyna,0.874,0.356,0.166,0.632441545,0.069,Chill,Telugu
0cJbv4vHXKGuPNe9PhvdFf,Yela yela,0.825,0.247,0.235,0.666999657,0.102,Cheerful,Telugu
4dOjCIGHZwo20P04cTvQWH,Ninu choosthunte,0.898,0.14,0.13,0.636156464,0.0982,Cheerful,Telugu
2ZXjNu5qWcZu40AaFTnhVf,Muddulaata,0.864,0.12,0.0579,0.685917647,0.15,Cheerful,Telugu
7Gxu5eg6puyouMEmOHAL2B,Kakinada Khaja,0.847,0.313,0.0788,0.71875878,0.101,Cheerful,Telugu
2Wirr9Mvueq2nwJhB0u9Hv,Oka Maru,0.788,0.191,0.286,0.729216745,0.0335,Cheerful,Telugu
77869xENNsBQz7U2NZjXGJ,X Pichi Y Pichi,0.889,0.306,0.092,0.746761153,0.0763,Cheerful,Telugu
5A4rnMzq5EbDSMnamtcStU,Hrudayam Ekkadunnadi,0.826,0.166,0.0795,0.779446196,0.081,Cheerful,Telugu
5lgp7crIaokeJC7KKCUZ9a,Rahtulla Rahtulla,0.837,0.112,0.291,0.789935379,0.101,Cheerful,Telugu
1slXVOsQ9OXVRiABxhkNC1,Rangola hola Hola,0.847,0.0918,0.193,0.738582087,0.0936,Cheerful,Telugu
1UEBZ0THP7iDNMXALMYjLS,Lachhamma,0.944,0.423,0.172,0.713139575,0.149,Chill,Telugu
64hh7efqE0cH8MaqGZjq3H,Oh Priya Priya,0.748,0.241,0.144,0.750757032,0.0361,Cheerful,Telugu
40MpUPGYLpt1PMXfXxaZPe,Sutiga Choodaku,0.726,0.345,0.131,0.667748884,0.0299,Chill,Telugu
4PprM8WyGPTecTzOA8Fnnt,Chinnadhana,0.751,0.147,0.125,0.789654419,0.0499,Cheerful,Telugu
1zzq7vFvKZVKr9MJWdijSF,Edho Edho,0.772,0.581,0.267,0.720944026,0.0981,Chill,Telugu
3lKEnOk5TPig8MDBRwgYsp,Lachhamma Club Mix,0.894,0.0968,0.0772,0.664908064,0.0663,Cheerful,Telugu
6aWOjLw6pK4HkgdIQxWgGz,Diri Diri,0.824,0.157,0.57,0.735803702,0.0813,Energetic,Telugu
6kLVNOrZqoeCK1m1m6bysp,Neetho Vunte,0.715,0.326,0.0847,0.721849343,0.0417,Chill,Telugu
511v0iH1Y7YdwuOdCZNwv5,Jigijikka,0.927,0.852,0.11,0.71463803,0.119,Chill,Telugu
4xTLjqK6VB3pWZCjScfogu,Awaara,0.822,0.0258,0.0956,0.799987513,0.0839,Cheerful,Telugu
6BdouSuDlq7i7wgigszB03,Bad Bad Boy,0.846,0.0632,0.0189,0.768676053,0.0807,Cheerful,Telugu
0zqmcvULyDM7EVG0B6FKfA,Annayyo Chinado,0.636,0.388,0.272,0.766896638,0.625,Energetic,Telugu
3PMkIZA5FCJBaR3CsWAHfP,Evvariki,0.7,0.614,0.125,0.738051385,0.042,Chill,Telugu
4fibN2MP8zioYNJubpKsx0,Me Me Meka,0.714,0.496,0.143,0.716916929,0.049,Chill,Telugu
3CbY2DnvytwVEmiDLTr2EG,College Bulloda,0.607,0.179,0.124,0.790153904,0.232,Cheerful,Telugu
4HPS8T93nJ7OYUMtycARmW,Yemaindo Yemo Ee Vela,0.749,0.192,0.246,0.59179596,0.106,Cheerful,Telugu
5VvogehBr0bFDdTUlvs64I,Emi Sodhara,0.791,0.106,0.108,0.495332938,0.109,Cheerful,Telugu
2WUwIijSahX2qIUtf29aHa,Gagananiki Udayam Okate,0.685,0.358,0.305,0.602659757,0.0412,Energetic,Telugu
1UmcZFbr83RuopTIR9LusX,Romance Rythms,0.806,0.142,0.772,0.524490369,0.0544,Energetic,Telugu
5ghBOkfrs3iI06xUg6NOgT,Vennela Chetha Patti,0.769,0.369,0.117,0.774857179,0.11,Chill,Telugu
2MFD2RuXbKUJAd3Wb0Olji,Oka Tholakari Vela,0.744,0.69,0.103,0.757968345,0.0482,Chill,Telugu
5aiqsK6mYP9Ajzdl8as0Mt,Naalo Praanaalanni,0.613,0.323,0.0966,0.631910842,0.0303,Chill,Telugu
2a4WrtNNwzYuVZEeXubrKG,Kathi Choosthe,0.897,0.00566,0.26,0.641213748,0.0477,Cheerful,Telugu
1BAUlJy3pE7d2VH952aKWF,Pacha Velugu,0.897,0.0473,0.132,0.72075672,0.0509,Cheerful,Telugu
0zCrLOfBr9eRNuA72o6S6f,Hrudayame Pagiley,0.687,0.59,0.127,0.62894515,0.0529,Chill,Telugu
0EbBPXyPckMHzkXLdmGyyA,Merupu Chukke,0.873,0.00665,0.236,0.705678519,0.0785,Cheerful,Telugu
1qnB1JUsGwOK5VnZflixBB,Uppongela Godavari,0.533,0.604,0.394,0.671526239,0.225,Romantic,Telugu
4MD9HLsY2JheBumbYjEbTV,Tippulu Tappulu,0.6,0.562,0.361,0.677644929,0.442,Chill,Telugu
1UBM4j8bzMnQaKHDaairxW,Manasa Gelupu,0.734,0.292,0.0833,0.668342022,0.063,Cheerful,Telugu
7l5fS4lbkdwzteVyE6s2IO,Ramachakkani Sitha,0.658,0.85,0.0782,0.588205913,0.0455,Romantic,Telugu
16beX6njtdasRvgm86HEg6,Uppongela Godavari,0.535,0.803,0.345,0.519058471,0.0435,Romantic,Telugu
3yQUAKvKrqPfsAe3TnFfml,Nijanga Nenena,0.714,0.845,0.0833,0.605438142,0.0483,Romantic,Telugu
0GmAGJVOYU71WI0dpSBslJ,Confusion,0.888,0.269,0.0652,0.703774233,0.0575,Cheerful,Telugu
3aBNTaTIFKrUX09AnIESkp,OK Anesa,0.796,0.374,0.0837,0.677239097,0.04,Chill,Telugu
0LWDdm2jQjcmX1oVmt3njr,Nee Prashnalu,0.558,0.0953,0.213,0.630287516,0.086,Cheerful,Telugu
0DCV9xoJf3e52pTg0ET3Wc,Nenani Neevani,0.671,0.693,0.144,0.635750632,0.0358,Romantic,Telugu
3eZNicZzMQz57fupeeyTMa,Kalasalalo,0.948,0.439,0.136,0.66481441,0.0587,Chill,Telugu
4RJcx6nGNpDGNr5UBMWtp6,We Have Romeo,0.908,0.235,0.0361,0.675241158,0.166,Cheerful,Telugu
0I9Fk77FCsFTW4I0QwU1rx,Bommanu Geesthey,0.78,0.0742,0.136,0.709299785,0.0301,Cheerful,Telugu
1yjy4a7Jotz3HH3bvL1N5y,Kaani Ippudu,0.932,0.261,0.067,0.63194206,0.0544,Cheerful,Telugu
4MshCGrKCynAH9EcMHyW30,Bommarillu - Music Bit,0.678,0.292,0.173,0.609371586,0.0703,Cheerful,Telugu
6tH98bPl0PLJXJuyuFbap4,Laalu Dharvaja,0.866,0.144,0.0528,0.676958137,0.194,Cheerful,Telugu
7xJewLlpEYUSut0snMyRWO,Nammaka Tappani,0.725,0.13,0.104,0.703056223,0.0457,Cheerful,Telugu
2tpRYwhooj6XmpZZFCU2wu,Oh Sunitha,0.911,0.285,0.122,0.776043455,0.0809,Cheerful,Telugu
5vfybkwQuJ3fV3QMfS8qDg,Shava Shava,0.702,0.0229,0.0903,0.805700371,0.0532,Cheerful,Telugu
5rUFCgDTt4jARMNuLj5xgF,Valla Valla,0.838,0.0608,0.322,0.816595386,0.0467,Cheerful,Telugu
5ALDhVhYBYZ1v2MVfqZxxy,Dushkara,0.351,0.0755,0.0615,0.728498736,0.0952,Cheerful,Telugu
5LOAWjkQqJ9HHn1CFz6kly,Jayam,0.548,0.224,0.0958,0.78238067,0.0536,Cheerful,Telugu
7rN8s9rPkIT2hztUfktefp,Prema O Prema,0.484,0.296,0.0645,0.780320295,0.0357,Cheerful,Telugu
2KTVYaU5gla9SGeFgBD4yd,Veeri Veeri,0.547,0.274,0.114,0.779040365,0.0908,Cheerful,Telugu
7rGp7BGzxjE0uifN96Hr9H,Enduko - Male Version,0.758,0.196,0.0992,0.803452689,0.0955,Cheerful,Telugu
6d3udigoHCkaRSaYTNlZJv,Goranta Prema,0.229,0.507,0.194,0.695938563,0.0328,Romantic,Telugu
38ce4pA04h53kg7r4TueTy,Evvaru Emanna,0.645,0.197,0.122,0.817438267,0.0385,Cheerful,Telugu
3rVQsoGxD9JzQEvmdw6eHz,Nestamaa,0.449,0.179,0.0923,0.729934755,0.038,Cheerful,Telugu
4EtBiKFehiHJfwaWg0W6wJ,Priyathama,0.691,0.128,0.205,0.811725408,0.144,Cheerful,Telugu
2MoemTcsUiRsj5p9Zlg2y2,Sabbasi,0.724,0.0794,0.335,0.778291137,0.51,Energetic,Telugu
4ztSCmtVtm4PO7W3ChHFw3,Ranu Ranu,0.811,0.182,0.0632,0.813660912,0.0826,Cheerful,Telugu
5mtaIiodakYcr4tFAegTK6,Enduko - Female Version,0.647,0.153,0.0768,0.836200169,0.128,Cheerful,Telugu
1ZvKJoN1D9aiUYr2KDv84K,Nuvante Nakistamani,0.677,0.247,0.109,0.773920644,0.0752,Cheerful,Telugu
5HRstOQcwqTXq8cIGNoMyM,Dhim Dhinaktari,0.764,0.0987,0.0216,0.784191303,0.0543,Cheerful,Telugu
1E0pZUG0MnGixmsiC9LYiN,So Much To,0.573,0.348,0.0943,0.625854587,0.036,Chill,Telugu
0fKNw4Q7qetiGUernaxVaa,Devudey Dhigi,0.793,0.2,0.191,0.781849967,0.121,Cheerful,Telugu
2yW1DQfEGAIzt11wXiFuk5,Nee Tholisariga,0.598,0.053,0.217,0.690693972,0.0389,Cheerful,Telugu
7kMVa6MoWC3C4JiBwQcX5M,Mehabooba,0.875,0.0484,0.0697,0.633690257,0.0731,Cheerful,Telugu
1LgTG9MWUHgjMwpLTuq4XM,Emainadho Emo,0.642,0.123,0.108,0.671276496,0.0404,Cheerful,Telugu
5to0pl9CQKv39DMUPorF0E,Diri Diri,0.797,0.195,0.0289,0.709611963,0.105,Cheerful,Telugu
3C4zec40TeyGnL4R9etqmQ,Nuvve Nuvve Kavalantundi,0.57,0.342,0.176,0.785159055,0.223,Chill,Telugu
6XgL1OzKZ0O7Vc2YLa6LVQ,Computerlu,0.882,0.0977,0.059,0.801766928,0.0704,Cheerful,Telugu
3Hd9vJYLnL3GLICXkwUJOE,I Am Very Sorry,0.845,0.125,0.0874,0.774357694,0.0963,Cheerful,Telugu
7A1eRctXCXGyFwpzLrR6zi,Ammai Nachesindhi,0.753,0.242,0.39,0.741141947,0.0499,Energetic,Telugu
4Kzec8SY438yTyU8HDalkQ,Niddura Potunna,0.487,0.166,0.125,0.723472669,0.209,Cheerful,Telugu
1kueDXnhpRwa1QV27PNT4E,Naa Manusukemayindi,0.712,0.254,0.0892,0.758061999,0.13,Cheerful,Telugu
18RUE4llLj46NIQKojerlw,Buggey Bangarama,0.624,0.699,0.41,0.792495239,0.0414,Romantic,Telugu
6DzMZEXFNFinlmj0hsNjkX,Ghallu Ghallu,0.674,0.41,0.0901,0.805637936,0.275,Chill,Telugu
4yDzLrYRH1vMSI1qjR8ymb,Sakkubayiney,0.592,0.19,0.236,0.812786814,0.328,Cheerful,Telugu
1DPRAIq9V0r2UPw4xA1iFf,Mukku Pye Muddu,0.705,0.486,0.0816,0.785908282,0.14,Chill,Telugu
4uIdC7KRcKcO3CwPdueLSG,Yemo Aunemo,0.497,0.125,0.357,0.709018824,0.062,Energetic,Telugu
0ydkfOZml26JOxNTzcWfkc,Chinuku Thadiki,0.585,0.458,0.128,0.702837699,0.0406,Chill,Telugu
5Ztaodow8aDCNPa7JRSKCE,Konthakalam Kindata,0.734,0.136,0.116,0.714419505,0.0371,Cheerful,Telugu
5ar2ejpDZo7rcjbs5QCus8,Yemo Aunemo (Humming),0.215,0.954,0.141,0.709050042,0.033,Romantic,Telugu
5FVXaQOJtHjYqFTKcV5bLy,Ooruko Hrudayama,0.354,0.472,0.226,0.720787937,0.0394,Chill,Telugu
0k6dtx3kUol4xwNEsbVE86,Auditorium Music Bit,0.72,0.12,0.144,0.677457622,0.0932,Cheerful,Telugu
1lcSsqeTTLVoiww4Am2hyb,Yeppatiki (Veyi Kannulatho),0.608,0.3,0.721,0.665750944,0.0585,Energetic,Telugu
5aYxFiV3mjFlJTNUB19zV6,Ila Choodu,0.676,0.0825,0.11,0.67961165,0.044,Cheerful,Telugu
37LnoDmKVogHiSH34QP01K,Theenmaar,0.629,0.317,0.0441,0.682827085,0.175,Cheerful,Telugu
10uHpzPnqT5091TQ8SQ9Fw,Magallu,0.826,0.103,0.2,0.749976587,0.126,Cheerful,Telugu
3Kg0BxCrTlCyWwzPZnEKKk,Golimaar,0.787,0.213,0.159,0.773733337,0.0649,Cheerful,Telugu
34hHB3XVpHH04Q1xuNma7z,Salam Police,0.853,0.195,0.16,0.776605376,0.0644,Cheerful,Telugu
4fUUaORUV8N7NE2QXPGDxg,Nidharosthale,0.637,0.32,0.0591,0.783879125,0.255,Cheerful,Telugu
3lzbXa0Nfkqvjx75qLqopj,Chinnadana Neekosam,0.652,0.525,0.14,0.718196859,0.215,Chill,Telugu
2SRZIQPinSSYnU3hGX4QjL,Ooh La Laa,0.73,0.321,0.246,0.734929604,0.0357,Cheerful,Telugu
4XUceT2wswGCiUlBCenGfm,Everybody Chalo All I Wanna Say,0.723,0.346,0.198,0.766209846,0.0484,Chill,Telugu
224J62UpAVJB8CfXOYtaXu,Dil Dil Dil,0.858,0.108,0.0764,0.749539537,0.0721,Cheerful,Telugu
6Lo7SS8TZlZuhsGbQ0z8WL,Mundhugane,0.656,0.685,0.375,0.693753317,0.0333,Romantic,Telugu
0rsumxuMrpzxAU67HsVO8D,Albeli,0.821,0.0921,0.0512,0.73043424,0.106,Cheerful,Telugu
55jpRZIwLUzV9Pd8v0cTP3,Oh Oh Oh My Friend,0.827,0.0753,0.0479,0.758499048,0.0469,Cheerful,Telugu
78o1dkAOyW2iAoZv33dhiC,Nuvvu Nenu Jattu,0.493,0.707,0.15,0.768894577,0.0253,Romantic,Telugu
3w2fM4IrzQw9pcQCURcgrX,Sri Chaitanya,0.906,0.211,0.449,0.813817001,0.0994,Energetic,Telugu
1KstacVzFxFzZsnpZC8fkD,Aalochana Vasthene,0.759,0.373,0.141,0.805731589,0.0623,Chill,Telugu
38W8QOA8hBSchwk19ebHcv,Vegam Vegam,0.792,0.0964,0.462,0.832141854,0.0406,Energetic,Telugu
6AkH9WwNQoSI1zoZowzjFt,Nenu Thaanani,0.711,0.23,0.107,0.717884681,0.057,Cheerful,Telugu
3FcSJZP9CwEc9XTTZ7cXvB,Maa Daddy Pockets,0.54,0.526,0.777,0.823244779,0.0726,Energetic,Telugu
5ipy7wTkYDQuXBlW4d3Gty,Rock On,0.791,0.418,0.273,0.787094559,0.0653,Chill,Telugu
3Rdv2RCJL1b2wrPHg9KlDH,Kurrallu,0.595,0.288,0.348,0.78394156,0.0746,Energetic,Telugu
5aNjtucZL8Vdb6irtAGBAk,Sarle Vadiley,0.78,0.424,0.115,0.771454438,0.0404,Chill,Telugu
4ooZIh4TsQIMWZ8Vxohqda,Raja Na Raja,0.768,0.692,0.0883,0.857084881,0.151,Chill,Telugu
3ZtX1x4udxAaGUMvElR9iu,Anaganaga,0.796,0.302,0.125,0.785845846,0.0976,Cheerful,Telugu
5N8U8nH3qqK3kcxy0R0IYu,Naakosam,0.856,0.316,0.328,0.738301127,0.0511,Energetic,Telugu
5ywQEqMyerFqGq6sSsRvVi,Vellipothe Elaa,0.735,0.152,0.41,0.577123591,0.0476,Energetic,Telugu
3oWiNowghlenZeRHwYdoXE,Yekkadunnavamma,0.785,0.362,0.168,0.682140293,0.0837,Chill,Telugu
1VV4teEyFkQYEq2OKE19M2,Ghatu Ghatu Prema,0.839,0.338,0.101,0.60119252,0.0597,Chill,Telugu
0C5h5ULIbKJXInLT8KAjJ0,Allo Nerello,0.584,0.303,0.0545,0.697624325,0.0659,Cheerful,Telugu
0O3tSM5ynfrqC4OMpONvfG,Yettago Unnadi,0.847,0.253,0.348,0.733462367,0.0841,Energetic,Telugu
0rSh3yutpIYD0jchve0YrW,Ryali Ravulapadu,0.709,0.304,0.546,0.728529953,0.258,Energetic,Telugu
1ktWQKFWIK4ACMox0tqggs,Intha Duramochaka,0.8,0.137,0.0671,0.746074361,0.219,Cheerful,Telugu
0woyOSRgFzf4KuCUu2wthc,Ye Swasalo,0.624,0.766,0.322,0.756563544,0.039,Romantic,Telugu
2W1xsYiEsKsji6itNIQsCO,Nuziveedu,0.579,0.288,0.27,0.691817813,0.133,Energetic,Telugu
77GItNfB7BAh26RwZWEdxb,Neekosam,0.772,0.194,0.0962,0.755783099,0.121,Cheerful,Telugu
3riR11vZFZ5RYIdmOHxrI8,Anji Ending,0.202,0.74,0.139,0.487122655,0.0355,Romantic,Telugu
1mthGpq6foAJnbvUuvUC8W,Frendship,0.471,0.635,0.427,0.517154185,0.0397,Romantic,Telugu
3vTuPsHspB35BXzRjcl5QJ,Kishtayya and Anji Meeting,0.299,0.716,0.162,0.506165517,0.0321,Romantic,Telugu
3HRrT77ml966ssM7cUvZja,Kishtayya and Varalu Love,0.561,0.942,0.127,0.422064746,0.0298,Romantic,Telugu
3d53cgR0M41WnglnE1n8hQ,Kishtayya Angry,0.519,0.295,0.177,0.47010895,0.0481,Cheerful,Telugu
02ITQuQMsiI7H3NVr9uVdG,Kishtayya Emotions,0.54,0.681,0.134,0.507788843,0.106,Romantic,Telugu
42psGtqyS8rISU9QNXCKe6,Kishtayya Entry,0.774,0.109,0.0543,0.582305747,0.0662,Cheerful,Telugu
01Vqb4wDvax8X75jL8QY8B,Kishtayya Transformation,0.585,0.612,0.573,0.590547248,0.071,Energetic,Telugu
5GNp3EQ0rQLalilXFrS8aK,Whistle Sad Song,0.517,0.803,0.0916,0.496519215,0.03,Romantic,Telugu
0EWCnqMV3q3Huqfd3b4nmu,Aatagadhara Shiva,0.719,0.611,0.0985,0.667436706,0.0323,Chill,Telugu
07irTRGoAb0dsmBQE9yUSR,Raavaali Raa,0.517,0.795,0.107,0.670995536,0.0288,Romantic,Telugu
