id,name,danceability,acousticness,liveness,loudness,speechiness,label
4I4LQkTBE26JJpGsjsIHtX,Ee Babu Gariki...,0.729,0.0119,0.0882,0.601442263,0.0565,Cheerful
50GjPVrkJ3k6NSc1ix74dD,Raalupoola Ragamala...,0.675,0.206,0.217,0.671495021,0.133,Cheerful
2ptZ5FOsn59LUCPfYlOoeA,Merise Merise...,0.661,0.475,0.0861,0.622326975,0.062,Chill
57wEDajjYl5o4yEO1udmP4,Spitfire Friends...,0.89,0.441,0.113,0.683732401,0.195,Chill
4jYX71osH1K8LA6r3Z7R2d,Aagi Aagi,0.587,0.574,0.121,0.708456904,0.0336,Chill
5tvbBnrlNvysgVyepyPr0M,Collegee Agelona,0.787,0.505,0.339,0.827022133,0.207,Chill
4ELXnfY3YMJi47WfcRl5W1,Swagatham Suswagatham,0.71,0.307,0.856,0.821652671,0.15,Energetic
0TQBZ1MC2Y6CuDjvMCFHMg,Parada Jarupukoni,0.535,0.0402,0.232,0.85596104,0.0677,Cheerful
6FZTMgnafPK12jtI15lf01,Veediponidhi Okateley,0.366,0.933,0.104,0.636437424,0.0302,Romantic
2j182eEbBTo7a8VwrR2IZg,Maarey Kalaley,0.45,0.023,0.111,0.785096619,0.0345,Cheerful
7x83izCsAjebxQbptcr2tj,Paye Paye,0.615,0.291,0.111,0.830424874,0.323,Cheerful
21Pzz22QLoBk6h0DByjenM,Dasu Bindasu,0.675,0.155,0.266,0.83788593,0.0515,Cheerful
3XwpSZtT3clAjJqVW0Cgoi,Arerey Manasa,0.278,0.366,0.109,0.734305248,0.0361,Chill
7pcLdqfYYBjr4j6WJ6KO95,Falaknuma Mama,0.849,0.0924,0.0565,0.782599195,0.0826,Cheerful
2Z2j74uLUCpzpsvoiqKtU4,Tum Miley Ho,0.179,0.736,0.12,0.681297412,0.0335,Romantic
6NGvDAI0aVASHhZ5IOVagi,The Panchakattu Song,0.647,0.0215,0.163,0.764399213,0.139,Cheerful
60IoT2Tbd5UpFErKGnBLYn,Entha Chithram,0.341,0.162,0.19,0.657290919,0.0457,Cheerful
08GctjsMvmCUnKUHctUFEJ,Rango Ranga,0.66,0.162,0.362,0.693160179,0.175,Energetic
4xtKCAp14y83Xqe1YOSQwU,Ante Sundaraniki Promo Song,0.722,0.0305,0.0754,0.707364281,0.226,Cheerful
4WDDYPhugca4m15Cgcalfe,Chiru Song,0.593,0.0373,0.0324,0.708831517,0.159,Cheerful
6WiG6Ufy3q0Cj8101MMSLf,Orori Sanchari,0.532,0.389,0.133,0.627290607,0.0324,Chill
0zZJkc4mXGbraNk2AscjCL,Thera Theesindhi,0.425,0.846,0.091,0.6686542,0.0336,Romantic
247rUhCzZF8rACgRKzkwq2,Prologue-Flying Wings,0.59,0.0149,0.321,0.711235289,0.0355,Cheerful
7i6lkfMh6PrnQMN0XwXJfk,I Have A Dream,0.616,0.932,0.219,0.555427216,0.0679,Romantic
3AHpYt8OKYGQToGsiKZvfU,Rekkala Gurram-The Curse Of Sundar,0.75,0.00152,0.369,0.595916711,0.0523,Cheerful
10kaUIw8ErOQnlv9rMU0pi,Leela_s World,0.695,0.0245,0.0684,0.614678613,0.0502,Cheerful
2zxNIQeJKP9FeKpu7uO6HL,Little Bird,0.682,0.619,0.169,0.527861892,0.0279,Chill
1NZAUNOC2KuOnt6dwEF7XL,Leela Sundaram,0.32,0.184,0.129,0.515218681,0.0449,Cheerful
4iz6GcGtEQ67axeMZCnIzV,Amelia Island,0.569,0.738,0.501,0.675272375,0.0377,Romantic
4JfHO4xs7hg08w7p6Y7U5R,Fiddle Joy,0.831,0.548,0.176,0.680797927,0.116,Chill
37V44npvkt1rcQiUZVwGJw,The Retrospect,0.3,0.771,0.0936,0.50953704,0.0421,Romantic
3BiHldPB2XZEncAKxbHURO,Iyam Akashavani,0.735,0.00503,0.254,0.642743421,0.132,Cheerful
6YcnHBq1wOXp5kxQPK12Fw,The Aftermath,0.428,0.113,0.119,0.572846752,0.0557,Cheerful
22hxI0zGKf6BZ1uRmu0Q0b,Heroine Radha Ma Pinni,0.788,0.0408,0.0732,0.497549402,0.112,Cheerful
7wNXUx7Dum1KhTymm3wsIa,Acceptance Theme,0.51,0.928,0.101,0.327755752,0.0323,Romantic
77Qn7QLEp1eczEV1Pn7Qa6,Tha-Dha-Sthu,0.673,0.0463,0.134,0.547903724,0.0468,Cheerful
2XZUS76OV4d7eU4pZ4sKwz,The Culmination,0.288,0.953,0.0849,0.450441732,0.0359,Romantic
7vhZljQIrABA10pJtzXRPA,Epilogue-Strings Of Approval,0.191,0.189,0.216,0.515843037,0.0571,Energetic
1pKFPyRA6pl90QECrpt8vj,Khandalu Daati,0.789,0.0109,0.371,0.641057659,0.0814,Cheerful
53Qg8Bl3VAeDGT5feEssON,Sakkani Bomma,0.743,0.289,0.272,0.762089096,0.222,Energetic
5f3F56CN1QzlhodJvEM2Ex,Emantivi Emantivi,0.719,0.0174,0.0928,0.824836887,0.12,Cheerful
10bHFRaMUcjyxKSmXoY2Lh,Pattana O Pattu,0.737,0.247,0.0547,0.869447133,0.0676,Cheerful
7rIptu9lMvIS074fti7mgO,Naa Saavu Nen Sastha,0.576,0.0174,0.128,0.821902413,0.0934,Cheerful
0PyFfbclXHL7HC275JZt1t,The Rage of Jeevan,0.794,0.112,0.0785,0.797302782,0.145,Cheerful
2MAOP5OVhHgaEO5l3yB3iM,Dipiri Dipiri,0.745,0.0213,0.169,0.765616708,0.103,Cheerful
3nMlb5X7ydbBGJHyGBfWUk,Kayyala Chindhata,0.411,0.429,0.332,0.652389723,0.385,Energetic
30kUFYA8iEcFMRPDxkeJlt,Bring It On,0.714,0.0587,0.193,0.717291543,0.347,Cheerful
2EbpOO6n1AQcjT9ssYkAOU,Chikkadpally Centre,0.772,0.242,0.157,0.777198514,0.198,Cheerful
4iySptYjVgSYMoAPU4XhNQ,Swaasa Meedha Dhyaasa,0.717,0.117,0.267,0.741891175,0.124,Cheerful
1XXd1BcMEGRrex041yp0dj,Khalasay,0.79,0.102,0.153,0.811350794,0.323,Cheerful
53TPGsjfxpzKIotCvY4fwE,Raahi Re,0.499,0.148,0.359,0.725689133,0.0322,Energetic
7b37UuCtGeamrIBOg6iEnV,Sun Chaliya,0.402,0.195,0.0722,0.739081572,0.0431,Cheerful
3HGgHpxuCxgCCEkr5gSpPW,Bhaag Saale,0.815,0.0852,0.142,0.810664003,0.11,Cheerful
1iKyt1hup4CSTGzWpjuOr3,Oka Saari,0.497,0.879,0.289,0.725376955,0.0287,Romantic
21YT06L9fktXEN6Pn1c9xj,Kanula Chatu Meghama,0.368,0.844,0.113,0.608091655,0.0381,Romantic
5NYI7AqwMB4bpNt04aFtal,Phalana Abbayi Phalana Ammayi Title Song,0.683,0.662,0.0994,0.779883245,0.0501,Chill
4u88zjolIJZxmxSGgxvMDu,Neetho Ee Gadichina Kaalam,0.76,0.528,0.272,0.600412075,0.0504,Chill
4IgWjEszcKK67XyDx2qyEG,Kafeefi,0.824,0.15,0.132,0.673368089,0.0673,Cheerful
6YliDUWwcHLLrdZZMYVMjg,Idi Kadaa,0.377,0.93,0.108,0.682920738,0.0353,Romantic
7MlLJYy9AhhXSOUFGmH7Ab,"Maaya Maaya - From ""Raja Raja Chora""",0.736,0.112,0.166,0.591702307,0.0406,Cheerful
3mV3TzvkA3QDUBYKwQVksy,"Prapancha Jishnu - From ""Raja Raja Chora""",0.75,0.0944,0.0581,0.626635033,0.135,Cheerful
56LeztDrL68ATtW4wounjp,Bandeena Bandeena,0.578,0.639,0.17,0.498111323,0.0302,Romantic
0agabGb6obeocdh00ls5XY,"Raja Raju Vacche - From ""Raja Raja Chora""",0.755,0.0114,0.83,0.591671089,0.142,Energetic
2HCGqvKjx4UxcFtoVk79vO,Nijam Idhe Kadaa,0.549,0.208,0.0797,0.61442887,0.0306,Cheerful
47Hun5UxPCBJG5x6IgoYmK,Poraatame,0.587,0.0593,0.518,0.703555708,0.102,Energetic
2sRkDuQHqiBOSQ1ImtJVMj,Ventaade Gaayam,0.377,0.295,0.115,0.579870758,0.0551,Chill
1tRNRyUWw1qB2nlTQ7G1Oh,Liberation,0.651,0.0878,0.143,0.738738176,0.106,Cheerful
6ydKlsrQgSFicYUSGQZYAp,Idhem Life Ra,0.787,0.346,0.346,0.803952174,0.207,Energetic
7eca1mSci88XWksGLuEvL1,Aarambam,0.513,0.36,0.115,0.712702526,0.0387,Chill
5LjdbSdg9obXdZt6iifY8j,The Split,0.269,0.826,0.132,0.618861799,0.0295,Romantic
65OIg0LBpcYxyOCFs5Eknd,Hero Intro,0.629,0.16,0.101,0.721849343,0.05,Cheerful
313KsH7psPJfOaw4vigvgi,The Fox,0.287,0.799,0.117,0.588580526,0.0283,Romantic
6olubD3GihurEKaltOj9a9,Heroine Intro,0.502,0.864,0.0859,0.589360971,0.0474,Romantic
4HjXhtfQGsZMoY2ZxxzOMj,Home Coming,0.66,0.502,0.204,0.729279181,0.065,Chill
2Q6CGIctvMrHLePIXj3rmC,The Shadow,0.301,0.721,0.106,0.758873662,0.0517,Romantic
72f2Nez6PTKJuO6NPwJdRX,Vidwamsam,0.409,0.779,0.138,0.709143696,0.0424,Romantic
1EoJfPv6UcP2V7mgtriCAF,Intermission,0.276,0.692,0.175,0.709206131,0.0313,Romantic
3RCAA2kLqdxDPEM8QqTIjx,Gelatin Babji,0.709,0.185,0.0923,0.718134424,0.0807,Cheerful
3UVoKBx08ky1moV7bs3fNl,The Twist,0.228,0.602,0.136,0.667655231,0.0363,Romantic
2hZ2ObfbVvBXjlV1srGk13,The Return,0.279,0.831,0.104,0.683295352,0.0278,Romantic
5yyWaMKht6BlB3EvQXy3t7,Bloom Of Love,0.691,0.971,0.109,0.390534761,0.0625,Romantic
2Cl4VbssXuiCd2PyDbixh2,Bonding Of Father,0.312,0.939,0.0828,0.479006025,0.0307,Romantic
7mYpKC47CuIUkUHQe5rxvO,Double Impact,0.427,0.187,0.321,0.718914869,0.155,Energetic
6vWitJLIiwaGnPM3vkvRXk,Fire Ignites,0.419,0.00173,0.375,0.734305248,0.0572,Energetic
7LFbCwm2OkLQNfSubNyrfM,Jai Shree Ram,0.432,0.152,0.279,0.579340056,0.0768,Energetic
3ZsIU1FtCzXOEtyDIqiUrn,Saravana Skanda,0.481,0.532,0.197,0.625760934,0.0628,Chill
2gDIVECKrO9fqIHquLcmv0,Skanda Chant,0.474,0.41,0.211,0.709611963,0.0474,Chill
0uwwZhYrtP0Kd93hiZCZaq,Skanda The Beginning,0.517,0.822,0.126,0.697093622,0.0948,Romantic
3bUkM1pFgbnyW1dAPez0Dm,Skanda The Bull,0.636,0.743,0.221,0.699996878,0.0614,Romantic
2q3yBvOEhVxWO9NiCFGJQ7,Skanda The Family,0.549,0.903,0.103,0.428932663,0.0328,Romantic
5sEc7YGaLsPxSpHlAJYbZW,Skanda The Nature,0.176,0.86,0.0716,0.636749602,0.0384,Romantic
7KzB4spzONEVRk9psHgZDa,Skanda Title Theme,0.458,0.695,0.18,0.648050448,0.093,Romantic
5hDrRsZ6mC4IWSPhvDIoeh,The Rage Begins,0.468,0.695,0.119,0.593356851,0.151,Romantic
1tqZD4eleESVxK82e0VDJQ,Veera Skanda,0.452,0.618,0.153,0.706739924,0.117,Romantic
3jBAa2uo9aat7kenb2ymOb,Mahanubhavudu,0.54,0.604,0.116,0.733524803,0.0766,Chill
3efvUekssVGptiODUF8Ndh,Kiss Me Baby,0.633,0.355,0.254,0.68032966,0.214,Chill
1qkLC5WNApi9AxvO2muMm0,Bammalu Bammalluuu,0.656,0.447,0.523,0.713826367,0.12,Energetic
012Ixv1UBxeEUCdH0z0tIb,Eppudainna,0.56,0.724,0.137,0.626197983,0.0334,Romantic
3qeaVLrpioIAixxIZSly42,My Love Is Back,0.676,0.75,0.0794,0.678581463,0.177,Romantic
0upWt1Jav2Wtab1S425CPa,Rendu Kallu,0.664,0.279,0.106,0.725283302,0.14,Cheerful
3w2SFyk6cWdgCXvLgojIXX,Kiss Me Baby - Extra Bit,0.709,0.381,0.149,0.686604439,0.241,Chill
3fmYN0UBl4HfM1j4CljOSl,Ganesha,0.695,0.539,0.0517,0.68061062,0.0372,Chill
0e0FhjGw8idRl8FJ1YH4iJ,Gam Gam Ganesha,0.759,0.694,0.074,0.71448194,0.0479,Chill
1r99ApaAPI3BNFwG75TLJj,What's Up Baby,0.67,0.436,0.0783,0.734461337,0.36,Chill
31k0HvEf8abv7wkwFwvEb7,Chura Chura,0.768,0.773,0.129,0.730246933,0.0415,Romantic
7hl5up4hZ9S2si8kC410q4,Tingo Tingo,0.907,0.318,0.0958,0.742921362,0.173,Cheerful
4uit0jKKtQ6Sw3kdf64W93,Dictator,0.627,0.705,0.204,0.744981738,0.0318,Romantic
05c6C2l9IxzbJQBdMWLj0L,Gana Gana,0.693,0.476,0.0678,0.720257235,0.393,Chill
74S71eAu0W5Kx4PizYuMRQ,I Hate Love Stories,0.897,0.412,0.142,0.769050667,0.0483,Chill
19UuRC8YvoMHTGN41QPLwl,Ne Vinnadhi Nijjamena,0.853,0.835,0.15,0.682577342,0.0561,Romantic
0Sn4SvPYK13oaqTLiMXmoD,O Naadu Washington,0.818,0.619,0.0926,0.683545094,0.0713,Chill
5zLm8DPnRcCVQS45VI9BDz,Ee Parikshalo Thannaku,0.703,0.597,0.174,0.686760528,0.0359,Chill
2BmwGRlOLr82CxXhBfsPU3,Yevvaru Leranni,0.589,0.356,0.0764,0.749570755,0.0983,Chill
4OB5cSVx0WGPdbRJ6nkqP4,Ossina Bangaram,0.875,0.617,0.0844,0.751662348,0.208,Chill
4jTlBLQUIKLV2OSdVDC1yF,Maro Janmae,0.668,0.329,0.126,0.649455249,0.0331,Chill
7D6w9XOT9h5k5XGhANArAu,Nee Gundello,0.378,0.905,0.178,0.568694784,0.032,Romantic
4KFskaYRUf2cokoR5bAX0z,Ekkadekkada,0.794,0.282,0.19,0.755783099,0.0844,Cheerful
5oamh8hMy2BMtpDHA1UpaU,Chitti Chitti,0.611,0.371,0.103,0.716105266,0.108,Chill
6qIwlzUpi0Sne7YTfFUQOa,Chinnari Montage Bit,0.645,0.486,0.0999,0.657478226,0.039,Chill
2BKjddVy0pfft5C0CREpyX,Hossanam,0.717,0.384,0.177,0.747323073,0.0328,Chill
6U7DBulwOSNslSxzzGuTaa,Mavilla Remix,0.792,0.346,0.12,0.706427746,0.12,Chill
6TjbcnlcsDenZRgHKaoTvR,Veera Veera,0.721,0.545,0.0585,0.731745388,0.235,Chill
5wIVRQ9NeEA16PPyOr2rgM,Adhigora Choodu,0.767,0.238,0.116,0.711797209,0.047,Cheerful
5Db0eRVGA7iQ0mgwRBZduo,Vaishali Vaishali,0.826,0.56,0.165,0.693690881,0.0781,Chill
2cKr3kJnvhxWRWL0iZLoHu,Chirugaley,0.758,0.332,0.47,0.648924547,0.103,Energetic
5XzWkd0hxTesChmAs2o00G,Mirapakai,0.692,0.506,0.0917,0.642275154,0.037,Chill
7MB17pZvTfbLWAck4z4ZoV,Oh My Baby,0.881,0.762,0.197,0.780351513,0.0528,Chill
7IWcVmNCt0V1KHoYQP9ZoR,Kurchi Madathapetti,0.748,0.625,0.0685,0.786751163,0.129,Chill
4CbM4S7EIf2BbbVn9p9z87,Amma Song,0.304,0.874,0.0795,0.682702213,0.0322,Romantic
1RGbMd4J28QykKdQam9Ef6,Vaaram - First Look Somavaaram,0.506,0.361,0.544,0.738675741,0.104,Energetic
55vu06T2f0HJmf8ZLsgsEA,Miami - Ma Ma Ma Ma Mia,0.551,0.576,0.188,0.741703868,0.0911,Chill
7ehrj4NI6EKOkWGLnfh20Z,Very Very Sad - Rendaksharale Dacheyyadam,0.674,0.679,0.104,0.707145756,0.0266,Chill
1E1ZmuXfAbTeAnzyKwZIY4,Ardham Leni Navvu,0.667,0.825,0.119,0.684825024,0.054,Romantic
2XysdBs6rm7XrvIx8i0B06,Miami DJ Song,0.661,0.0011,0.223,0.781319265,0.302,Cheerful
0n4hm74nFRfPZ8G5qpNTdm,Run,0.849,0.538,0.119,0.754315862,0.0688,Chill
0CXzxw6vtBhQMaptjXx9jI,Ria,0.732,0.409,0.181,0.72715637,0.0485,Chill
7BV3j3FnOHnvwlQXtbrlky,Kung Fu Kumaari,0.911,0.0832,0.112,0.77170418,0.133,Cheerful
1xIX12kEPbFbtTXZ1q3N8T,Laychalo,0.732,0.532,0.23,0.743264758,0.0327,Chill
5hptAVmfMovgSldoJwcG95,Bruce Lee,0.771,0.298,0.12,0.805794025,0.0881,Cheerful
5A25FOMXwtRX2pjfdlTpn6,Nee Dookudu,0.806,0.597,0.109,0.682702213,0.113,Chill
7qVpqgrADqHIHqS9GE9RTg,Guruvaram,0.824,0.137,0.279,0.612836762,0.0476,Cheerful
6bEjvh09OXqmcgbbXPWo6A,Chulbuli Chulbuli,0.787,0.459,0.155,0.656260731,0.0659,Chill
4RXhyvYmt53wcfV9Cgim7t,Dethadi Dethadi,0.728,0.681,0.192,0.619236412,0.0468,Chill
1mwtnZr5DY3h65qD3YpLim,Adara Adara Adaragottu,0.715,0.247,0.249,0.66937221,0.0458,Cheerful
1dV7KaJKMVIBCrHdmCAdyA,Athiloka Sundari,0.679,0.305,0.12,0.758811226,0.0648,Cheerful
3o8SSWK2skzSsR82vqIg9M,You Are My Mla,0.734,0.151,0.0471,0.77654294,0.0528,Cheerful
38EnS47Q3ysdFwxigntK7Z,Private Party,0.715,0.559,0.138,0.789279805,0.0383,Chill
6oJobZWCbXxURHnzCUh3va,Blockbuster,0.771,0.772,0.204,0.744107639,0.0979,Romantic
1NFwuFa7uJnzckSM61OjZk,Telusaa Telusaa,0.501,0.769,0.113,0.710610932,0.0553,Romantic
4pDZcb2iNGogdFAuj8KpOM,Sarrainodu,0.718,0.387,0.279,0.793400556,0.0668,Chill
1PFs42Gz4LbItnBuXReGye,Badmaashu Pilla,0.883,0.845,0.104,0.776699029,0.298,Chill
6TuiKaFt7uXTeR9qrmqXbI,Champesindhe,0.812,0.555,0.164,0.714513158,0.0341,Chill
3Ovsp7F1PZbXUWiQBF9Ea1,Devuda Devuda,0.669,0.887,0.0898,0.716854494,0.0733,Romantic
14cgVG7f2p1HzNYr4rOXTq,Notanki Notanki,0.923,0.777,0.0757,0.724721381,0.0997,Chill
0lB7nH2ZkKuPUJ83CRrqCC,Nuvvu Nenu,0.824,0.374,0.0963,0.733118971,0.331,Chill
1y0TzGAMYjbneQRvFF9vh6,Pichonne Aipoya,0.683,0.509,0.169,0.782224581,0.0476,Chill
2HeD7Hz3csePItxLc1NxYX,Suyaa Suyaa,0.563,0.719,0.114,0.825492461,0.222,Romantic
3Vd10PAG21xXLTuVqIbxXO,Naa B C Center'lu,0.818,0.378,0.149,0.84628352,0.0765,Chill
52zkh5Y1z355d8G1DluM4C,Bhajarangabali,0.772,0.359,0.0718,0.766771767,0.0476,Chill
1LHYBmU3UvhSQJpvVxqKCg,Shadow,0.827,0.697,0.134,0.757437642,0.0726,Chill
78ulucGAXshdFUfp55rSSx,Gola Gola,0.6,0.529,0.133,0.726625667,0.0827,Chill
3l76AvhRJM6QEf5Qs2EMQL,Pilla Manchi Bandhobasthu,0.843,0.276,0.224,0.752193051,0.0585,Cheerful
3EuSnLTNvP8MGA7KkJ1zOW,Naughty Girl,0.86,0.551,0.113,0.734367683,0.0852,Chill
79V7nG4QmERNKPwZmEErue,Aythalaka,0.797,0.811,0.376,0.69156807,0.107,Romantic
4DkywekeJc6SGSN2Ud7jbi,Revenge Of Shadow,0.708,0.843,0.152,0.697905285,0.0445,Romantic
64SQS9AfFhe21lkpkKPvn6,Meesamunna Manmadhuda,0.745,0.306,0.222,0.719632879,0.075,Cheerful
555d0iaIa173KumnrfnTXV,Bholo Ashta Lakshmi,0.819,0.17,0.322,0.725689133,0.0539,Cheerful
3ziM26udPDBAK5tZUhmuou,Okkadante Okkade,0.817,0.36,0.367,0.727374895,0.0427,Energetic
7BcEChqpb2uH1H6uK8Yf1S,Ragada Ragada,0.913,0.152,0.0602,0.697031187,0.136,Cheerful
0IjnqR6ufgzbMlnXyfg6k9,Empillo Yappilo,0.679,0.311,0.077,0.726532014,0.0815,Cheerful
1QfdszZBVVJybV0rK4zqsH,Intiki Okkadu Kavale,0.753,0.69,0.14,0.695407861,0.0406,Chill
7E6ODyTbFEiUrtw4iM3i9I,Aunanaa Kaadanaa,0.569,0.316,0.185,0.71619892,0.0592,Chill
0EALAHDdZH6GXKb1tOa62M,Bangaru,0.776,0.237,0.0995,0.728529953,0.0985,Cheerful
3X9l0bcJCgXagjXivTjYSF,Bugganchuna,0.493,0.618,0.0851,0.621608966,0.106,Romantic
5RKkyaxAhmQqsUDpKzFpcZ,Bomma Adirindhi,0.797,0.166,0.0767,0.660287828,0.171,Cheerful
6qT016FCR9fW8LswwcvioX,Kotthaga Kotthaga,0.608,0.728,0.105,0.756688415,0.0326,Romantic
6NAndQM7IUivDcExlLaxzp,Theme Of Miss India,0.701,0.672,0.0851,0.798145662,0.0656,Chill
1E8wbraKN3a7GDvxfMrHk8,Naa Chinni Lokkammea,0.473,0.397,0.177,0.850747666,0.0334,Chill
3LdOgehutUGgn4a4boEYox,Rela Rela,0.86,0.423,0.119,0.791589923,0.0981,Chill
1q3F6oH6ycJFcukKpj4hqU,Kuy Lalo,0.699,0.164,0.273,0.809009459,0.035,Cheerful
4GCU2jLQg0ZssycZbyRz8C,Ninu Vethiki,0.714,0.425,0.13,0.860050573,0.0535,Chill
6MP5V9DiwJFoTWvxSeg6Fl,Ragummara,0.612,0.132,0.341,0.742577966,0.164,Energetic
6YGLgqJjoOpzPZEsU07VLc,Mallello Illesi,0.765,0.165,0.0974,0.804233135,0.0528,Cheerful
5XIJWsZRu9TmWRYbe4PdvW,Nijamante,0.734,0.789,0.353,0.813161427,0.0983,Romantic
2WfJzy34WZmQBYFSGtJdgD,Okkate Aasa,0.953,0.665,0.0549,0.750288765,0.0855,Chill
6LQbRgUVxDBza0aIIysXhL,Chukklau Themmana,0.806,0.911,0.102,0.76914432,0.193,Romantic
2Ga4U5Oaxrnel640PIIvqY,Matanate,0.836,0.812,0.174,0.815471545,0.0905,Chill
3wPjcGaahPIu9dRv6A7xJZ,Vampulavykhari,0.503,0.556,0.23,0.786626292,0.0504,Chill
6qX6UkSy65lgFT4k0OzDmi,Oka Chinni,0.9,0.15,0.592,0.777198514,0.0784,Energetic
2aAS3oH5McN3sIJeBDXoIj,Jabiliki,0.803,0.141,0.0753,0.751506259,0.143,Cheerful
6rmjbRdKxzMpvzdeWxyPUK,Gola Gola,0.848,0.161,0.0683,0.836668436,0.0925,Cheerful
5UHRKOLn2CG4YHiNV1T8BD,Nuvvasalu,0.791,0.569,0.186,0.794555615,0.234,Chill
1WDHlq2Rfp0VFiBcuognqU,Mumtaju Mahalu,0.736,0.113,0.0733,0.776699029,0.0371,Cheerful
4loekMCMDQk9ozdUHZtttu,Yekantanga,0.767,0.181,0.126,0.746292885,0.0388,Cheerful
6CadIYSvmjGwOSdokUcCVm,Avunu Nijam,0.845,0.0319,0.301,0.753035932,0.0599,Cheerful
6PCkNoVR9Va7qDYy1D6NL1,Chandamama,0.881,0.107,0.0659,0.728030469,0.12,Cheerful
5YyKtSXReuX7x3QLRTPbjx,Netho Cheppana,0.76,0.024,0.0982,0.72487747,0.071,Cheerful
3QFUfJt0VgVqYK9vo6Ed0Z,Chita Pata,0.708,0.332,0.0577,0.64090157,0.267,Chill
6TsT2z4MeBY5x5fbDlB9Ib,Nauty Girl,0.887,0.00804,0.0699,0.70224456,0.0899,Cheerful
3DwHOuK2SVWQBLYeK4adaB,Athanokkade,0.82,0.236,0.236,0.650797615,0.0369,Cheerful
2qAAJNhBQcPDkUcChUgd4O,Amma Devudo,0.924,0.163,0.0722,0.792901071,0.145,Cheerful
2TT4e8b3VtJxYoNqRnQaCr,Aagadu,0.725,0.326,0.262,0.783442075,0.0538,Chill
4Jl5QODXwCEZJbTjtZywPA,Aaja Saroja,0.691,0.569,0.138,0.78266163,0.057,Chill
6RYrYN80YfNvZqPzxsEW0K,Bhel Poori,0.803,0.65,0.637,0.84216277,0.239,Energetic
4hPdBivyqPoLQoHZss0FGe,Junction Lo,0.711,0.305,0.246,0.802765898,0.323,Cheerful
0ZiQT9GM39y7AxjvUJeejL,Naari Naari,0.801,0.444,0.249,0.786813598,0.0411,Chill
30sppLcD1Upv85Uhz0CqQ2,Theme Of Aagadu,0.75,0.148,0.143,0.731620516,0.09,Cheerful
142l3lHfhBK3kNVyVdg3yG,Andhamyna Bhamalu,0.75,0.127,0.136,0.698061374,0.308,Cheerful
6ViezHz49JYuYNvYcE3fRP,Cheliya Cheliya,0.859,0.0768,0.0677,0.707551587,0.159,Cheerful
2TmdoKtddUqlUgY3OvOkRs,Gundello Emundho,0.802,0.232,0.328,0.586083102,0.0979,Energetic
1ALLZR0w0R3UMDfzjaUj1Y,Naa Manasuney,0.764,0.475,0.4,0.68160959,0.121,Energetic
1SjwlB3d2ptfbukb7sEOvC,Nenu Nenuga,0.666,0.358,0.124,0.682140293,0.0429,Chill
4cbV5U6Wbqb3vEEutbbBg9,Don't Marry,0.84,0.297,0.322,0.690881279,0.264,Energetic
0fzajxabK96CdalagSERDH,Dheera Dheera,0.445,0.635,0.129,0.721942996,0.275,Romantic
4dwym7U9KJmSxMo994p6fB,Anaganaga,0.796,0.302,0.125,0.785845846,0.0976,Cheerful
5uPADXPXAI3xcccuD6tGvl,Jorse Jorse,0.758,0.348,0.0425,0.734024287,0.354,Chill
3sZh9YRjVi2rhlvNfToMeX,Naakosam,0.856,0.316,0.328,0.738301127,0.0511,Energetic
3PcYzz9dMVtOndQGHtShM8,Panchadaara,0.729,0.347,0.505,0.703867886,0.055,Energetic
1bNe9EvTWe7peheS7N6fdw,Noppi Noppi,0.771,0.0575,0.58,0.80273468,0.067,Energetic
3DgW8q9Z8L514KNsZ4z7CQ,Dole dole,0.66,0.109,0.505,0.821184404,0.19,Energetic
2EW4Ngitn7K9b2YhoyOt1f,Gala Gala Paruthunna,0.692,0.534,0.121,0.801267443,0.094,Chill
62Dc87YVNLwPovzI4OXMAq,Ippatikinka,0.829,0.336,0.104,0.804389224,0.0434,Cheerful
0IDX79Zc4cKPGu2zvGNF5f,Jagadame,0.708,0.0467,0.188,0.797146692,0.0426,Cheerful
5WCg5nJHet3vPqzapgTEVa,Choododhu,0.815,0.0869,0.086,0.767489776,0.0566,Cheerful
1JN90g0awndZqWKeEsyraz,Paisa Vasool,0.841,0.417,0.103,0.829269816,0.199,Chill
2ZYhFDhZWGwcBWublblvJS,Kannu Kannu Kalisai,0.828,0.527,0.176,0.748322043,0.0335,Chill
1D8dEFWzWPCs9kk2BaWDGS,Mama Ek Peg La,0.961,0.294,0.904,0.817219742,0.207,Energetic
2UbpsRAxeRxg18tXq9SifN,Padhamari,0.869,0.465,0.27,0.754877782,0.239,Chill
4pQkvawAC9qgjsUIQVmWBd,Theda Singh (Theme Song),0.678,0.238,0.518,0.627946181,0.094,Energetic
40yTMzns2O1UjT0jAoka2G,Brathakaali,0.691,0.449,0.33,0.829176162,0.0425,Chill
6wcHSOEHhm7v7B6YCiOGtJ,Nenante Naaku,0.684,0.367,0.111,0.839540474,0.143,Chill
7BsW3dNZby28iDKpP5ndE8,Yelango Yelango,0.661,0.196,0.0932,0.845159679,0.0937,Cheerful
2Heh9UmaFL7D6w8em3MaxK,Love Ante Caring,0.871,0.181,0.218,0.819998127,0.0577,Cheerful
42uuDUieXOI1DTZRB9EzeZ,Sri Anjaneyam,0.742,0.311,0.185,0.856835139,0.126,Cheerful
6oxosgb0w1QKro4izPYxn2,Niharika,0.736,0.144,0.122,0.818967939,0.0602,Cheerful
